"EmployeeID","FirstName","LastName","Title","ProductName","CategoryName","OrderDate","UnitPrice","Quantity","Discount","sales_no_discount","sales"
4,Margaret,Peacock,Sales Representative,Teatime Chocolate Biscuits,Confections,1998-03-04 00:00:00.000,"9.2000",7,0.0,"64.4000",64.4
4,Margaret,Peacock,Sales Representative,Mozzarella di Giovanni,Dairy Products,1998-03-04 00:00:00.000,"34.8000",10,0.0,"348.0000",348.0
4,Margaret,Peacock,Sales Representative,Sir Rodney's Marmalade,Confections,1998-03-05 00:00:00.000,"81.0000",5,0.0,"405.0000",405.0
4,Margaret,Peacock,Sales Representative,Filo Mix,Grains/Cereals,1998-03-05 00:00:00.000,"7.0000",5,0.0,"35.0000",35.0
4,Margaret,Peacock,Sales Representative,Lakkalikööri,Beverages,1998-03-05 00:00:00.000,"18.0000",20,0.0,"360.0000",360.0
1,Nancy,Davolio,Sales Representative,Zaanse koeken,Confections,1998-03-05 00:00:00.000,"9.5000",5,0.0,"47.5000",47.5
1,Nancy,Davolio,Sales Representative,Lakkalikööri,Beverages,1998-03-05 00:00:00.000,"18.0000",5,0.0,"90.0000",90.0
6,Michael,Suyama,Sales Representative,Sir Rodney's Scones,Confections,1998-03-05 00:00:00.000,"10.0000",60,0.0,"600.0000",600.0
6,Michael,Suyama,Sales Representative,Rhönbräu Klosterbier,Beverages,1998-03-05 00:00:00.000,"7.7500",49,0.0,"379.7500",379.75
6,Michael,Suyama,Sales Representative,Original Frankfurter grüne Soße,Condiments,1998-03-05 00:00:00.000,"13.0000",15,0.0,"195.0000",195.0
4,Margaret,Peacock,Sales Representative,Sir Rodney's Scones,Confections,1998-03-06 00:00:00.000,"10.0000",36,0.0,"360.0000",360.0
4,Margaret,Peacock,Sales Representative,Schoggi Schokolade,Confections,1998-03-06 00:00:00.000,"43.9000",25,0.0,"1097.5000",1097.5
4,Margaret,Peacock,Sales Representative,Pâté chinois,Meat/Poultry,1998-03-06 00:00:00.000,"24.0000",25,0.2,"600.0000",480.0
4,Margaret,Peacock,Sales Representative,Escargots de Bourgogne,Seafood,1998-03-06 00:00:00.000,"13.2500",30,0.2,"397.5000",318.0
4,Margaret,Peacock,Sales Representative,Konbu,Seafood,1998-03-06 00:00:00.000,"6.0000",42,0.15,"252.0000",214.20001
4,Margaret,Peacock,Sales Representative,Ravioli Angelo,Grains/Cereals,1998-03-06 00:00:00.000,"19.5000",30,0.0,"585.0000",585.0
8,Laura,Callahan,Inside Sales Coordinator,Pavlova,Confections,1998-03-06 00:00:00.000,"17.4500",30,0.1,"523.5000",471.15
8,Laura,Callahan,Inside Sales Coordinator,Tarte au sucre,Confections,1998-03-06 00:00:00.000,"49.3000",14,0.1,"690.2000",621.18
8,Laura,Callahan,Inside Sales Coordinator,Mozzarella di Giovanni,Dairy Products,1998-03-06 00:00:00.000,"34.8000",16,0.0,"556.8000",556.8
8,Laura,Callahan,Inside Sales Coordinator,Rhönbräu Klosterbier,Beverages,1998-03-06 00:00:00.000,"7.7500",20,0.1,"155.0000",139.5
6,Michael,Suyama,Sales Representative,Perth Pasties,Meat/Poultry,1998-03-06 00:00:00.000,"32.8000",2,0.0,"65.6000",65.6
6,Michael,Suyama,Sales Representative,Sirop d'érable,Condiments,1998-03-06 00:00:00.000,"28.5000",30,0.0,"855.0000",855.0
3,Janet,Leverling,Sales Representative,Grandma's Boysenberry Spread,Condiments,1998-03-09 00:00:00.000,"25.0000",20,0.0,"500.0000",500.0
4,Margaret,Peacock,Sales Representative,Chai,Beverages,1998-03-09 00:00:00.000,"18.0000",21,0.0,"378.0000",378.0
4,Margaret,Peacock,Sales Representative,Carnarvon Tigers,Seafood,1998-03-09 00:00:00.000,"62.5000",4,0.25,"250.0000",187.5
4,Margaret,Peacock,Sales Representative,Tunnbröd,Grains/Cereals,1998-03-09 00:00:00.000,"9.0000",8,0.25,"72.0000",54.0
3,Janet,Leverling,Sales Representative,Inlagd Sill,Seafood,1998-03-09 00:00:00.000,"19.0000",30,0.2,"570.0000",456.0
7,Robert,King,Sales Representative,Rössle Sauerkraut,Produce,1998-03-10 00:00:00.000,"45.6000",8,0.0,"364.8000",364.8
7,Robert,King,Sales Representative,Sasquatch Ale,Beverages,1998-03-10 00:00:00.000,"14.0000",20,0.0,"280.0000",280.0
3,Janet,Leverling,Sales Representative,Konbu,Seafood,1998-03-10 00:00:00.000,"6.0000",20,0.25,"120.0000",90.0
3,Janet,Leverling,Sales Representative,Ipoh Coffee,Beverages,1998-03-10 00:00:00.000,"46.0000",24,0.25,"1104.0000",828.0
3,Janet,Leverling,Sales Representative,Camembert Pierrot,Dairy Products,1998-03-10 00:00:00.000,"34.0000",49,0.25,"1666.0000",1249.5
3,Janet,Leverling,Sales Representative,Flotemysost,Dairy Products,1998-03-10 00:00:00.000,"21.5000",35,0.25,"752.5000",564.375
2,Andrew,Fuller,"Vice President, Sales",Chang,Beverages,1998-03-10 00:00:00.000,"19.0000",10,0.15,"190.0000",161.5
2,Andrew,Fuller,"Vice President, Sales",Laughing Lumberjack Lager,Beverages,1998-03-10 00:00:00.000,"14.0000",40,0.15,"560.0000",476.0
8,Laura,Callahan,Inside Sales Coordinator,Uncle Bob's Organic Dried Pears,Produce,1998-03-11 00:00:00.000,"30.0000",8,0.0,"240.0000",240.0
8,Laura,Callahan,Inside Sales Coordinator,Konbu,Seafood,1998-03-11 00:00:00.000,"6.0000",20,0.0,"120.0000",120.0
7,Robert,King,Sales Representative,Gorgonzola Telino,Dairy Products,1998-03-11 00:00:00.000,"12.5000",44,0.25,"550.0000",412.5
7,Robert,King,Sales Representative,Tarte au sucre,Confections,1998-03-11 00:00:00.000,"49.3000",30,0.25,"1479.0000",1109.25
7,Robert,King,Sales Representative,Scottish Longbreads,Confections,1998-03-11 00:00:00.000,"12.5000",80,0.25,"1000.0000",750.0
7,Robert,King,Sales Representative,Mozzarella di Giovanni,Dairy Products,1998-03-11 00:00:00.000,"34.8000",50,0.0,"1740.0000",1740.0
9,Anne,Dodsworth,Sales Representative,Maxilaku,Confections,1998-03-11 00:00:00.000,"20.0000",28,0.0,"560.0000",560.0
4,Margaret,Peacock,Sales Representative,Konbu,Seafood,1998-03-11 00:00:00.000,"6.0000",15,0.0,"90.0000",90.0
4,Margaret,Peacock,Sales Representative,Gustaf's Knäckebröd,Grains/Cereals,1998-03-11 00:00:00.000,"21.0000",21,0.0,"441.0000",441.0
4,Margaret,Peacock,Sales Representative,Spegesild,Seafood,1998-03-11 00:00:00.000,"12.0000",15,0.0,"180.0000",180.0
6,Michael,Suyama,Sales Representative,Queso Cabrales,Dairy Products,1998-03-12 00:00:00.000,"21.0000",5,0.25,"105.0000",78.75
6,Michael,Suyama,Sales Representative,Gula Malacca,Condiments,1998-03-12 00:00:00.000,"19.4500",18,0.25,"350.1000",262.575
6,Michael,Suyama,Sales Representative,Gnocchi di nonna Alice,Grains/Cereals,1998-03-12 00:00:00.000,"38.0000",18,0.0,"684.0000",684.0
4,Margaret,Peacock,Sales Representative,Konbu,Seafood,1998-03-12 00:00:00.000,"6.0000",20,0.0,"120.0000",120.0
4,Margaret,Peacock,Sales Representative,Gorgonzola Telino,Dairy Products,1998-03-12 00:00:00.000,"12.5000",10,0.0,"125.0000",125.0
1,Nancy,Davolio,Sales Representative,Ikura,Seafood,1998-03-12 00:00:00.000,"31.0000",25,0.0,"775.0000",775.0
1,Nancy,Davolio,Sales Representative,Guaraná Fantástica,Beverages,1998-03-12 00:00:00.000,"4.5000",25,0.0,"112.5000",112.5
1,Nancy,Davolio,Sales Representative,Original Frankfurter grüne Soße,Condiments,1998-03-12 00:00:00.000,"13.0000",40,0.0,"520.0000",520.0
3,Janet,Leverling,Sales Representative,Raclette Courdavault,Dairy Products,1998-03-13 00:00:00.000,"55.0000",4,0.0,"220.0000",220.0
3,Janet,Leverling,Sales Representative,Valkoinen suklaa,Confections,1998-03-13 00:00:00.000,"16.2500",9,0.0,"146.2500",146.25
3,Janet,Leverling,Sales Representative,Manjimup Dried Apples,Produce,1998-03-13 00:00:00.000,"53.0000",40,0.0,"2120.0000",2120.0
3,Janet,Leverling,Sales Representative,Pâté chinois,Meat/Poultry,1998-03-13 00:00:00.000,"24.0000",4,0.0,"96.0000",96.0
2,Andrew,Fuller,"Vice President, Sales",Grandma's Boysenberry Spread,Condiments,1998-03-13 00:00:00.000,"25.0000",12,0.0,"300.0000",300.0
2,Andrew,Fuller,"Vice President, Sales",Ikura,Seafood,1998-03-13 00:00:00.000,"31.0000",30,0.0,"930.0000",930.0
2,Andrew,Fuller,"Vice President, Sales",Alice Mutton,Meat/Poultry,1998-03-13 00:00:00.000,"39.0000",6,0.0,"234.0000",234.0
2,Andrew,Fuller,"Vice President, Sales",Tarte au sucre,Confections,1998-03-13 00:00:00.000,"49.3000",60,0.0,"2958.0000",2958.0
1,Nancy,Davolio,Sales Representative,Chef Anton's Cajun Seasoning,Condiments,1998-03-16 00:00:00.000,"22.0000",5,0.0,"110.0000",110.0
9,Anne,Dodsworth,Sales Representative,Geitost,Dairy Products,1998-03-16 00:00:00.000,"2.5000",15,0.05,"37.5000",35.625
9,Anne,Dodsworth,Sales Representative,Jack's New England Clam Chowder,Seafood,1998-03-16 00:00:00.000,"9.6500",6,0.05,"57.9000",55.005
9,Anne,Dodsworth,Sales Representative,Rhönbräu Klosterbier,Beverages,1998-03-16 00:00:00.000,"7.7500",50,0.05,"387.5000",368.125
1,Nancy,Davolio,Sales Representative,Grandma's Boysenberry Spread,Condiments,1998-03-16 00:00:00.000,"25.0000",16,0.05,"400.0000",380.0
1,Nancy,Davolio,Sales Representative,Rössle Sauerkraut,Produce,1998-03-16 00:00:00.000,"45.6000",2,0.0,"91.2000",91.2
9,Anne,Dodsworth,Sales Representative,Sir Rodney's Marmalade,Confections,1998-03-16 00:00:00.000,"81.0000",50,0.05,"4050.0000",3847.5
9,Anne,Dodsworth,Sales Representative,Gorgonzola Telino,Dairy Products,1998-03-16 00:00:00.000,"12.5000",50,0.05,"625.0000",593.75
5,Steven,Buchanan,Sales Manager,Pavlova,Confections,1998-03-17 00:00:00.000,"17.4500",28,0.15,"488.6000",415.31003
5,Steven,Buchanan,Sales Manager,Gorgonzola Telino,Dairy Products,1998-03-17 00:00:00.000,"12.5000",25,0.15,"312.5000",265.625
5,Steven,Buchanan,Sales Manager,Rogede sild,Seafood,1998-03-17 00:00:00.000,"9.5000",30,0.0,"285.0000",285.0
5,Steven,Buchanan,Sales Manager,Camembert Pierrot,Dairy Products,1998-03-17 00:00:00.000,"34.0000",24,0.15,"816.0000",693.60004
8,Laura,Callahan,Inside Sales Coordinator,Rhönbräu Klosterbier,Beverages,1998-03-17 00:00:00.000,"7.7500",12,0.2,"93.0000",74.4
6,Michael,Suyama,Sales Representative,Sir Rodney's Scones,Confections,1998-03-17 00:00:00.000,"10.0000",12,0.0,"120.0000",120.0
6,Michael,Suyama,Sales Representative,Zaanse koeken,Confections,1998-03-17 00:00:00.000,"9.5000",14,0.0,"133.0000",133.0
6,Michael,Suyama,Sales Representative,Manjimup Dried Apples,Produce,1998-03-17 00:00:00.000,"53.0000",8,0.0,"424.0000",424.0
8,Laura,Callahan,Inside Sales Coordinator,Nord-Ost Matjeshering,Seafood,1998-03-18 00:00:00.000,"25.8900",30,0.0,"776.7000",776.7
8,Laura,Callahan,Inside Sales Coordinator,Steeleye Stout,Beverages,1998-03-18 00:00:00.000,"18.0000",40,0.0,"720.0000",720.0
8,Laura,Callahan,Inside Sales Coordinator,Wimmers gute Semmelknödel,Grains/Cereals,1998-03-18 00:00:00.000,"33.2500",8,0.0,"266.0000",266.0
7,Robert,King,Sales Representative,Chef Anton's Gumbo Mix,Condiments,1998-03-18 00:00:00.000,"21.3500",20,0.0,"427.0000",427.0
7,Robert,King,Sales Representative,Uncle Bob's Organic Dried Pears,Produce,1998-03-18 00:00:00.000,"30.0000",6,0.0,"180.0000",180.0
7,Robert,King,Sales Representative,Mozzarella di Giovanni,Dairy Products,1998-03-18 00:00:00.000,"34.8000",5,0.0,"174.0000",174.0
6,Michael,Suyama,Sales Representative,Rhönbräu Klosterbier,Beverages,1998-03-18 00:00:00.000,"7.7500",20,0.15,"155.0000",131.75
3,Janet,Leverling,Sales Representative,Guaraná Fantástica,Beverages,1998-03-19 00:00:00.000,"4.5000",10,0.25,"45.0000",33.75
3,Janet,Leverling,Sales Representative,Jack's New England Clam Chowder,Seafood,1998-03-19 00:00:00.000,"9.6500",24,0.0,"231.6000",231.6
8,Laura,Callahan,Inside Sales Coordinator,Filo Mix,Grains/Cereals,1998-03-19 00:00:00.000,"7.0000",6,0.05,"42.0000",39.899998
8,Laura,Callahan,Inside Sales Coordinator,Lakkalikööri,Beverages,1998-03-19 00:00:00.000,"18.0000",60,0.0,"1080.0000",1080.0
8,Laura,Callahan,Inside Sales Coordinator,Uncle Bob's Organic Dried Pears,Produce,1998-03-19 00:00:00.000,"30.0000",45,0.0,"1350.0000",1350.0
8,Laura,Callahan,Inside Sales Coordinator,Konbu,Seafood,1998-03-19 00:00:00.000,"6.0000",77,0.0,"462.0000",462.0
8,Laura,Callahan,Inside Sales Coordinator,Perth Pasties,Meat/Poultry,1998-03-19 00:00:00.000,"32.8000",20,0.0,"656.0000",656.0
8,Laura,Callahan,Inside Sales Coordinator,Gudbrandsdalsost,Dairy Products,1998-03-19 00:00:00.000,"36.0000",9,0.0,"324.0000",324.0
8,Laura,Callahan,Inside Sales Coordinator,Lakkalikööri,Beverages,1998-03-19 00:00:00.000,"18.0000",44,0.0,"792.0000",792.0
9,Anne,Dodsworth,Sales Representative,Camembert Pierrot,Dairy Products,1998-03-19 00:00:00.000,"34.0000",2,0.15,"68.0000",57.800003
3,Janet,Leverling,Sales Representative,Carnarvon Tigers,Seafood,1998-03-20 00:00:00.000,"62.5000",6,0.0,"375.0000",375.0
3,Janet,Leverling,Sales Representative,Côte de Blaye,Beverages,1998-03-20 00:00:00.000,"263.5000",5,0.0,"1317.5000",1317.5
3,Janet,Leverling,Sales Representative,Gudbrandsdalsost,Dairy Products,1998-03-20 00:00:00.000,"36.0000",10,0.0,"360.0000",360.0
6,Michael,Suyama,Sales Representative,Manjimup Dried Apples,Produce,1998-03-20 00:00:00.000,"53.0000",16,0.0,"848.0000",848.0
4,Margaret,Peacock,Sales Representative,Gravad lax,Seafood,1998-03-20 00:00:00.000,"26.0000",8,0.0,"208.0000",208.0
4,Margaret,Peacock,Sales Representative,Gnocchi di nonna Alice,Grains/Cereals,1998-03-20 00:00:00.000,"38.0000",12,0.15,"456.0000",387.6
4,Margaret,Peacock,Sales Representative,Tarte au sucre,Confections,1998-03-20 00:00:00.000,"49.3000",12,0.15,"591.6000",502.86
2,Andrew,Fuller,"Vice President, Sales",Teatime Chocolate Biscuits,Confections,1998-03-23 00:00:00.000,"9.2000",12,0.0,"110.4000",110.4
2,Andrew,Fuller,"Vice President, Sales",Maxilaku,Confections,1998-03-23 00:00:00.000,"20.0000",40,0.0,"800.0000",800.0
1,Nancy,Davolio,Sales Representative,Queso Manchego La Pastora,Dairy Products,1998-03-23 00:00:00.000,"38.0000",30,0.0,"1140.0000",1140.0
1,Nancy,Davolio,Sales Representative,Guaraná Fantástica,Beverages,1998-03-23 00:00:00.000,"4.5000",30,0.0,"135.0000",135.0
1,Nancy,Davolio,Sales Representative,Wimmers gute Semmelknödel,Grains/Cereals,1998-03-23 00:00:00.000,"33.2500",4,0.0,"133.0000",133.0
1,Nancy,Davolio,Sales Representative,Spegesild,Seafood,1998-03-23 00:00:00.000,"12.0000",9,0.0,"108.0000",108.0
9,Anne,Dodsworth,Sales Representative,Filo Mix,Grains/Cereals,1998-03-24 00:00:00.000,"7.0000",40,0.2,"280.0000",224.0
2,Andrew,Fuller,"Vice President, Sales",Thüringer Rostbratwurst,Meat/Poultry,1998-03-24 00:00:00.000,"123.7900",14,0.0,"1733.0600",1733.06
4,Margaret,Peacock,Sales Representative,Alice Mutton,Meat/Poultry,1998-03-24 00:00:00.000,"39.0000",6,0.0,"234.0000",234.0
4,Margaret,Peacock,Sales Representative,Geitost,Dairy Products,1998-03-24 00:00:00.000,"2.5000",7,0.0,"17.5000",17.5
6,Michael,Suyama,Sales Representative,Gumbär Gummibärchen,Confections,1998-03-24 00:00:00.000,"31.2300",5,0.0,"156.1500",156.15
6,Michael,Suyama,Sales Representative,Jack's New England Clam Chowder,Seafood,1998-03-24 00:00:00.000,"9.6500",6,0.0,"57.9000",57.9
6,Michael,Suyama,Sales Representative,Rhönbräu Klosterbier,Beverages,1998-03-24 00:00:00.000,"7.7500",10,0.0,"77.5000",77.5
3,Janet,Leverling,Sales Representative,Vegie-spread,Condiments,1998-03-25 00:00:00.000,"43.9000",10,0.0,"439.0000",439.0
1,Nancy,Davolio,Sales Representative,Northwoods Cranberry Sauce,Condiments,1998-03-25 00:00:00.000,"40.0000",16,0.0,"640.0000",640.0
1,Nancy,Davolio,Sales Representative,Rhönbräu Klosterbier,Beverages,1998-03-25 00:00:00.000,"7.7500",10,0.0,"77.5000",77.5
1,Nancy,Davolio,Sales Representative,Rössle Sauerkraut,Produce,1998-03-25 00:00:00.000,"45.6000",20,0.0,"912.0000",912.0
8,Laura,Callahan,Inside Sales Coordinator,Chartreuse verte,Beverages,1998-03-26 00:00:00.000,"18.0000",30,0.0,"540.0000",540.0
8,Laura,Callahan,Inside Sales Coordinator,Zaanse koeken,Confections,1998-03-26 00:00:00.000,"9.5000",30,0.0,"285.0000",285.0
8,Laura,Callahan,Inside Sales Coordinator,Manjimup Dried Apples,Produce,1998-03-26 00:00:00.000,"53.0000",10,0.0,"530.0000",530.0
8,Laura,Callahan,Inside Sales Coordinator,Vegie-spread,Condiments,1998-03-26 00:00:00.000,"43.9000",20,0.0,"878.0000",878.0
9,Anne,Dodsworth,Sales Representative,Northwoods Cranberry Sauce,Condiments,1998-03-26 00:00:00.000,"40.0000",20,0.15,"800.0000",680.0
9,Anne,Dodsworth,Sales Representative,Sir Rodney's Scones,Confections,1998-03-26 00:00:00.000,"10.0000",40,0.15,"400.0000",340.0
9,Anne,Dodsworth,Sales Representative,Boston Crab Meat,Seafood,1998-03-26 00:00:00.000,"18.4000",10,0.0,"184.0000",184.0
9,Anne,Dodsworth,Sales Representative,Gula Malacca,Condiments,1998-03-26 00:00:00.000,"19.4500",6,0.15,"116.7000",99.195
8,Laura,Callahan,Inside Sales Coordinator,Uncle Bob's Organic Dried Pears,Produce,1998-03-26 00:00:00.000,"30.0000",18,0.0,"540.0000",540.0
8,Laura,Callahan,Inside Sales Coordinator,Queso Manchego La Pastora,Dairy Products,1998-03-26 00:00:00.000,"38.0000",20,0.0,"760.0000",760.0
8,Laura,Callahan,Inside Sales Coordinator,Guaraná Fantástica,Beverages,1998-03-26 00:00:00.000,"4.5000",80,0.0,"360.0000",360.0
8,Laura,Callahan,Inside Sales Coordinator,Schoggi Schokolade,Confections,1998-03-26 00:00:00.000,"43.9000",30,0.0,"1317.0000",1317.0
8,Laura,Callahan,Inside Sales Coordinator,Gorgonzola Telino,Dairy Products,1998-03-26 00:00:00.000,"12.5000",24,0.0,"300.0000",300.0
8,Laura,Callahan,Inside Sales Coordinator,Vegie-spread,Condiments,1998-03-26 00:00:00.000,"43.9000",35,0.0,"1536.5000",1536.5
4,Margaret,Peacock,Sales Representative,Rhönbräu Klosterbier,Beverages,1998-03-27 00:00:00.000,"7.7500",40,0.2,"310.0000",248.0
1,Nancy,Davolio,Sales Representative,Côte de Blaye,Beverages,1998-03-27 00:00:00.000,"263.5000",60,0.0,"15810.0000",15810.0
2,Andrew,Fuller,"Vice President, Sales",Uncle Bob's Organic Dried Pears,Produce,1998-03-27 00:00:00.000,"30.0000",20,0.0,"600.0000",600.0
2,Andrew,Fuller,"Vice President, Sales",Ipoh Coffee,Beverages,1998-03-27 00:00:00.000,"46.0000",9,0.0,"414.0000",414.0
2,Andrew,Fuller,"Vice President, Sales",Konbu,Seafood,1998-03-27 00:00:00.000,"6.0000",84,0.15,"504.0000",428.40002
2,Andrew,Fuller,"Vice President, Sales",Ravioli Angelo,Grains/Cereals,1998-03-27 00:00:00.000,"19.5000",15,0.0,"292.5000",292.5
1,Nancy,Davolio,Sales Representative,Pavlova,Confections,1998-03-30 00:00:00.000,"17.4500",55,0.0,"959.7500",959.75
1,Nancy,Davolio,Sales Representative,Guaraná Fantástica,Beverages,1998-03-30 00:00:00.000,"4.5000",20,0.0,"90.0000",90.0
1,Nancy,Davolio,Sales Representative,Inlagd Sill,Seafood,1998-03-30 00:00:00.000,"19.0000",40,0.0,"760.0000",760.0
2,Andrew,Fuller,"Vice President, Sales",Pavlova,Confections,1998-03-30 00:00:00.000,"17.4500",36,0.1,"628.2000",565.38
2,Andrew,Fuller,"Vice President, Sales",Carnarvon Tigers,Seafood,1998-03-30 00:00:00.000,"62.5000",8,0.1,"500.0000",450.0
2,Andrew,Fuller,"Vice President, Sales",Mascarpone Fabioli,Dairy Products,1998-03-30 00:00:00.000,"32.0000",35,0.1,"1120.0000",1008.0
8,Laura,Callahan,Inside Sales Coordinator,Queso Cabrales,Dairy Products,1998-03-30 00:00:00.000,"21.0000",30,0.0,"630.0000",630.0
8,Laura,Callahan,Inside Sales Coordinator,Sir Rodney's Marmalade,Confections,1998-03-30 00:00:00.000,"81.0000",15,0.0,"1215.0000",1215.0
8,Laura,Callahan,Inside Sales Coordinator,Lakkalikööri,Beverages,1998-03-30 00:00:00.000,"18.0000",10,0.0,"180.0000",180.0
8,Laura,Callahan,Inside Sales Coordinator,Original Frankfurter grüne Soße,Condiments,1998-03-30 00:00:00.000,"13.0000",15,0.0,"195.0000",195.0
8,Laura,Callahan,Inside Sales Coordinator,Uncle Bob's Organic Dried Pears,Produce,1998-03-31 00:00:00.000,"30.0000",60,0.0,"1800.0000",1800.0
8,Laura,Callahan,Inside Sales Coordinator,Ipoh Coffee,Beverages,1998-03-31 00:00:00.000,"46.0000",6,0.0,"276.0000",276.0
8,Laura,Callahan,Inside Sales Coordinator,Mozzarella di Giovanni,Dairy Products,1998-03-31 00:00:00.000,"34.8000",20,0.0,"696.0000",696.0
3,Janet,Leverling,Sales Representative,Uncle Bob's Organic Dried Pears,Produce,1998-03-31 00:00:00.000,"30.0000",60,0.0,"1800.0000",1800.0
3,Janet,Leverling,Sales Representative,Tarte au sucre,Confections,1998-03-31 00:00:00.000,"49.3000",40,0.1,"1972.0000",1774.7999
2,Andrew,Fuller,"Vice President, Sales",Grandma's Boysenberry Spread,Condiments,1998-03-31 00:00:00.000,"25.0000",40,0.0,"1000.0000",1000.0
2,Andrew,Fuller,"Vice President, Sales",Queso Cabrales,Dairy Products,1998-03-31 00:00:00.000,"21.0000",15,0.0,"315.0000",315.0
2,Andrew,Fuller,"Vice President, Sales",Jack's New England Clam Chowder,Seafood,1998-03-31 00:00:00.000,"9.6500",4,0.0,"38.6000",38.6
2,Andrew,Fuller,"Vice President, Sales",Sir Rodney's Scones,Confections,1998-04-01 00:00:00.000,"10.0000",65,0.0,"650.0000",650.0
2,Andrew,Fuller,"Vice President, Sales",Sasquatch Ale,Beverages,1998-04-01 00:00:00.000,"14.0000",60,0.15,"840.0000",714.0
2,Andrew,Fuller,"Vice President, Sales",Pâté chinois,Meat/Poultry,1998-04-01 00:00:00.000,"24.0000",65,0.15,"1560.0000",1326.0
2,Andrew,Fuller,"Vice President, Sales",Sirop d'érable,Condiments,1998-04-01 00:00:00.000,"28.5000",66,0.15,"1881.0000",1598.8501
1,Nancy,Davolio,Sales Representative,Chang,Beverages,1998-04-01 00:00:00.000,"19.0000",50,0.2,"950.0000",760.0
1,Nancy,Davolio,Sales Representative,Outback Lager,Beverages,1998-04-01 00:00:00.000,"15.0000",20,0.2,"300.0000",240.0
1,Nancy,Davolio,Sales Representative,Lakkalikööri,Beverages,1998-04-01 00:00:00.000,"18.0000",90,0.2,"1620.0000",1296.0
1,Nancy,Davolio,Sales Representative,Mozzarella di Giovanni,Dairy Products,1998-04-01 00:00:00.000,"34.8000",2,0.0,"69.6000",69.6
7,Robert,King,Sales Representative,Thüringer Rostbratwurst,Meat/Poultry,1998-04-01 00:00:00.000,"123.7900",50,0.25,"6189.5000",4642.125
7,Robert,King,Sales Representative,Jack's New England Clam Chowder,Seafood,1998-04-01 00:00:00.000,"9.6500",35,0.25,"337.7500",253.3125
2,Andrew,Fuller,"Vice President, Sales",Raclette Courdavault,Dairy Products,1998-04-02 00:00:00.000,"55.0000",18,0.05,"990.0000",940.5
1,Nancy,Davolio,Sales Representative,Manjimup Dried Apples,Produce,1998-04-02 00:00:00.000,"53.0000",20,0.0,"1060.0000",1060.0
1,Nancy,Davolio,Sales Representative,Camembert Pierrot,Dairy Products,1998-04-02 00:00:00.000,"34.0000",4,0.0,"136.0000",136.0
4,Margaret,Peacock,Sales Representative,Singaporean Hokkien Fried Mee,Grains/Cereals,1998-04-02 00:00:00.000,"14.0000",40,0.0,"560.0000",560.0
8,Laura,Callahan,Inside Sales Coordinator,Mascarpone Fabioli,Dairy Products,1998-04-03 00:00:00.000,"32.0000",50,0.0,"1600.0000",1600.0
8,Laura,Callahan,Inside Sales Coordinator,Spegesild,Seafood,1998-04-03 00:00:00.000,"12.0000",20,0.25,"240.0000",180.0
8,Laura,Callahan,Inside Sales Coordinator,Filo Mix,Grains/Cereals,1998-04-03 00:00:00.000,"7.0000",20,0.25,"140.0000",105.0
8,Laura,Callahan,Inside Sales Coordinator,Guaraná Fantástica,Beverages,1998-04-03 00:00:00.000,"4.5000",12,0.0,"54.0000",54.0
8,Laura,Callahan,Inside Sales Coordinator,Sirop d'érable,Condiments,1998-04-03 00:00:00.000,"28.5000",7,0.0,"199.5000",199.5
8,Laura,Callahan,Inside Sales Coordinator,Longlife Tofu,Produce,1998-04-03 00:00:00.000,"10.0000",20,0.0,"200.0000",200.0
8,Laura,Callahan,Inside Sales Coordinator,Rhönbräu Klosterbier,Beverages,1998-04-03 00:00:00.000,"7.7500",30,0.0,"232.5000",232.5
6,Michael,Suyama,Sales Representative,Jack's New England Clam Chowder,Seafood,1998-04-03 00:00:00.000,"9.6500",20,0.05,"193.0000",183.34999
6,Michael,Suyama,Sales Representative,Manjimup Dried Apples,Produce,1998-04-03 00:00:00.000,"53.0000",15,0.05,"795.0000",755.25
6,Michael,Suyama,Sales Representative,Original Frankfurter grüne Soße,Condiments,1998-04-03 00:00:00.000,"13.0000",21,0.05,"273.0000",259.35
2,Andrew,Fuller,"Vice President, Sales",Chef Anton's Cajun Seasoning,Condiments,1998-04-06 00:00:00.000,"22.0000",25,0.25,"550.0000",412.5
2,Andrew,Fuller,"Vice President, Sales",Guaraná Fantástica,Beverages,1998-04-06 00:00:00.000,"4.5000",30,0.25,"135.0000",101.25
2,Andrew,Fuller,"Vice President, Sales",Original Frankfurter grüne Soße,Condiments,1998-04-06 00:00:00.000,"13.0000",30,0.0,"390.0000",390.0
2,Andrew,Fuller,"Vice President, Sales",Uncle Bob's Organic Dried Pears,Produce,1998-04-06 00:00:00.000,"30.0000",60,0.0,"1800.0000",1800.0
2,Andrew,Fuller,"Vice President, Sales",Gustaf's Knäckebröd,Grains/Cereals,1998-04-06 00:00:00.000,"21.0000",25,0.0,"525.0000",525.0
2,Andrew,Fuller,"Vice President, Sales",Spegesild,Seafood,1998-04-06 00:00:00.000,"12.0000",25,0.0,"300.0000",300.0
2,Andrew,Fuller,"Vice President, Sales",Pâté chinois,Meat/Poultry,1998-04-06 00:00:00.000,"24.0000",6,0.0,"144.0000",144.0
4,Margaret,Peacock,Sales Representative,Konbu,Seafood,1998-04-06 00:00:00.000,"6.0000",56,0.0,"336.0000",336.0
